,RN6:PM10,RN6:PM25,RN6:NO2,RN6:NO,RN6:NOX
,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN
,RN6,RN6,RN6,RN6,RN6
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-08-16 05:00:00Z,16.3,4.3,19.1,10.7,35.5
2025-08-16 06:00:00Z,15.1,4.0,18.1,11.7,36.0
2025-08-16 07:00:00Z,12.8,12.6,18.5,13.4,39.1
2025-08-16 08:00:00Z,20.2,11.9,14.6,11.5,32.2
2025-08-16 09:00:00Z,22.5,14.3,19.1,16.7,44.7
2025-08-16 10:00:00Z,32.7,15.6,18.6,14.2,40.5
2025-08-16 11:00:00Z,27.7,17.8,18.4,14.3,40.3
2025-08-16 12:00:00Z,24.3,17.2,19.7,16.9,45.5
2025-08-16 13:00:00Z,27.7,19.0,23.2,19.8,53.4
2025-08-16 14:00:00Z,24.2,17.1,22.5,14.6,44.8
2025-08-16 15:00:00Z,26.0,9.0,23.3,14.0,44.7
2025-08-16 16:00:00Z,16.6,11.4,25.4,12.9,45.2
2025-08-16 17:00:00Z,16.8,10.8,21.0,11.3,38.2
2025-08-16 18:00:00Z,16.6,12.7,18.5,7.9,30.6
2025-08-16 19:00:00Z,23.1,11.7,35.8,29.4,80.9
2025-08-16 20:00:00Z,23.6,11.7,25.1,13.3,45.4
2025-08-16 21:00:00Z,25.2,12.5,19.9,7.5,31.4
2025-08-16 22:00:00Z,19.8,8.2,20.8,8.1,33.1
2025-08-16 23:00:00Z,17.7,5.8,17.0,4.7,24.3
2025-08-17 00:00:00Z,13.5,5.3,17.2,7.5,28.7
2025-08-17 01:00:00Z,8.8,6.3,10.4,2.7,14.5
2025-08-17 02:00:00Z,13.4,5.1,8.0,2.2,11.5
2025-08-17 03:00:00Z,14.5,7.7,6.5,1.5,8.9
2025-08-17 04:00:00Z,18.0,7.2,9.6,3.2,14.6
2025-08-17 05:00:00Z,17.3,5.6,10.4,3.9,16.5
2025-08-17 06:00:00Z,20.2,8.2,10.7,4.7,17.9
2025-08-17 07:00:00Z,19.1,7.0,9.9,5.4,18.2
2025-08-17 08:00:00Z,19.2,6.7,9.4,4.4,16.2
2025-08-17 09:00:00Z,21.9,7.7,8.9,5.3,16.7
2025-08-17 10:00:00Z,20.4,14.9,16.5,10.9,33.0
2025-08-17 11:00:00Z,20.8,15.5,15.8,11.4,33.3
2025-08-17 12:00:00Z,20.3,14.0,15.5,10.6,31.8
2025-08-17 13:00:00Z,22.7,13.2,15.6,12.8,35.2
2025-08-17 14:00:00Z,16.8,8.4,14.9,9.4,29.3
2025-08-17 15:00:00Z,13.9,8.2,16.1,10.4,31.9
2025-08-17 16:00:00Z,17.3,8.5,17.2,8.3,30.0
2025-08-17 17:00:00Z,16.2,7.3,18.2,9.8,33.1
2025-08-17 18:00:00Z,12.8,6.8,23.7,10.8,40.3
2025-08-17 19:00:00Z,17.8,10.2,42.5,31.5,90.8
2025-08-17 20:00:00Z,17.3,7.1,44.5,22.1,78.4
2025-08-17 21:00:00Z,18.0,4.4,40.9,15.1,64.2
2025-08-17 22:00:00Z,20.2,11.1,29.1,14.1,50.8
2025-08-17 23:00:00Z,16.5,6.8,18.5,5.7,27.3
2025-08-18 00:00:00Z,14.0,3.6,12.2,3.8,18.1
2025-08-18 01:00:00Z,15.4,4.0,8.6,2.1,11.8
2025-08-18 02:00:00Z,11.3,3.5,6.9,1.8,9.7
2025-08-18 03:00:00Z,14.8,3.2,12.5,3.8,18.4
2025-08-18 04:00:00Z,18.0,5.5,22.9,17.1,49.0
2025-08-18 05:00:00Z,20.3,6.2,23.7,16.0,48.1
2025-08-18 06:00:00Z,27.4,7.5,34.5,41.5,98.1
2025-08-18 07:00:00Z,25.3,5.8,26.4,38.0,84.7
2025-08-18 08:00:00Z,18.4,7.2,16.6,13.4,37.1
2025-08-18 09:00:00Z,19.2,13.3,21.5,22.2,55.5
2025-08-18 10:00:00Z,21.4,9.6,22.4,16.9,48.3
2025-08-18 11:00:00Z,25.3,12.4,33.2,29.6,78.6
2025-08-18 12:00:00Z,23.8,9.4,26.0,20.7,57.8
2025-08-18 13:00:00Z,25.4,11.0,34.6,34.4,87.4
2025-08-18 14:00:00Z,22.3,11.3,27.4,17.5,54.2
2025-08-18 15:00:00Z,20.0,6.0,26.0,19.0,55.2
2025-08-18 16:00:00Z,18.4,8.6,38.6,32.0,87.6
2025-08-18 17:00:00Z,22.5,7.2,36.6,31.7,85.3
2025-08-18 18:00:00Z,30.0,10.2,35.7,23.6,72.0
2025-08-18 19:00:00Z,21.0,8.4,20.8,5.5,29.3
2025-08-18 20:00:00Z,21.6,8.6,16.2,4.0,22.3
2025-08-18 21:00:00Z,17.4,7.2,17.5,4.9,24.8
2025-08-18 22:00:00Z,24.3,5.8,30.4,11.4,47.9
2025-08-18 23:00:00Z,17.9,7.8,24.9,12.9,44.7
2025-08-19 00:00:00Z,18.9,4.7,15.8,4.1,22.1
2025-08-19 01:00:00Z,20.8,5.3,28.0,6.0,37.3
2025-08-19 02:00:00Z,14.3,5.1,15.4,4.6,22.4
2025-08-19 03:00:00Z,18.0,4.1,20.1,8.6,33.3
2025-08-19 04:00:00Z,17.3,6.0,22.1,14.0,43.5
2025-08-19 05:00:00Z,26.8,5.8,33.3,20.9,65.4
2025-08-19 06:00:00Z,29.2,4.9,39.9,43.2,106.2
2025-08-19 07:00:00Z,22.4,8.1,37.6,40.4,99.5
2025-08-19 08:00:00Z,31.6,7.4,34.3,35.1,87.9
2025-08-19 09:00:00Z,24.7,9.2,27.3,27.4,69.3
2025-08-19 10:00:00Z,32.9,12.0,39.7,35.2,93.6
2025-08-19 11:00:00Z,30.0,9.4,38.7,28.8,82.9
2025-08-19 12:00:00Z,30.6,9.2,43.8,35.0,97.5
2025-08-19 13:00:00Z,36.2,15.0,34.1,27.3,76.1
2025-08-19 14:00:00Z,28.3,13.8,45.9,45.3,115.3
2025-08-19 15:00:00Z,22.4,13.7,39.5,34.1,91.8
2025-08-19 16:00:00Z,29.0,13.7,37.7,38.6,96.9
2025-08-19 17:00:00Z,33.6,15.1,39.3,30.6,86.1
2025-08-19 18:00:00Z,30.6,14.3,47.5,39.2,107.7
2025-08-19 19:00:00Z,27.1,15.9,31.1,14.9,54.0
2025-08-19 20:00:00Z,27.6,19.3,29.4,14.5,51.6
2025-08-19 21:00:00Z,28.4,18.2,32.2,17.4,58.9
2025-08-19 22:00:00Z,30.4,12.6,27.2,13.4,47.4
2025-08-19 23:00:00Z,28.3,15.6,17.9,8.5,30.7
2025-08-20 00:00:00Z,24.9,10.6,17.0,4.9,24.4
2025-08-20 01:00:00Z,25.7,12.5,12.2,3.7,17.9
2025-08-20 02:00:00Z,28.0,11.8,13.3,6.9,23.9
2025-08-20 03:00:00Z,27.6,14.1,13.3,8.0,25.5
2025-08-20 04:00:00Z,23.1,16.3,20.7,21.8,54.2
2025-08-20 05:00:00Z,30.7,13.7,22.7,20.5,54.0
2025-08-20 06:00:00Z,28.1,15.3,25.3,29.4,70.5
2025-08-20 07:00:00Z,23.4,13.7,27.1,29.1,71.6
2025-08-20 08:00:00Z,27.3,12.5,22.6,20.1,53.3
2025-08-20 09:00:00Z,26.4,19.5,24.4,23.8,60.8
2025-08-20 10:00:00Z,25.4,16.3,27.2,25.1,65.7
2025-08-20 11:00:00Z,27.6,12.9,27.9,30.4,74.5
2025-08-20 12:00:00Z,20.8,14.2,22.3,15.3,45.7
2025-08-20 13:00:00Z,19.1,11.9,19.9,14.4,42.0
2025-08-20 14:00:00Z,24.8,20.3,19.3,14.5,41.5
2025-08-20 15:00:00Z,33.6,20.8,25.6,22.6,60.3
2025-08-20 16:00:00Z,21.9,14.2,26.2,20.0,56.7
2025-08-20 17:00:00Z,17.7,13.3,28.1,30.4,74.6
2025-08-20 18:00:00Z,22.4,10.2,35.3,30.3,81.7
2025-08-20 19:00:00Z,20.1,7.9,34.4,27.5,76.5
2025-08-20 20:00:00Z,21.8,6.8,33.9,22.2,67.9
2025-08-20 21:00:00Z,23.5,15.9,30.4,22.4,64.8
2025-08-20 22:00:00Z,27.4,11.9,19.3,10.6,35.5
2025-08-20 23:00:00Z,26.5,14.0,13.9,4.6,20.9
2025-08-21 00:00:00Z,24.0,9.9,10.7,2.2,14.2
2025-08-21 01:00:00Z,14.0,5.5,8.4,2.0,11.5
2025-08-21 02:00:00Z,17.2,7.5,8.5,2.7,12.6
2025-08-21 03:00:00Z,21.3,6.4,10.0,5.1,17.8
2025-08-21 04:00:00Z,21.1,10.8,12.9,7.5,24.5
2025-08-21 05:00:00Z,23.0,9.7,17.3,12.3,36.1
2025-08-21 06:00:00Z,27.7,9.2,21.8,19.2,51.3
2025-08-21 07:00:00Z,23.8,10.5,24.9,20.4,56.1
2025-08-21 08:00:00Z,26.8,10.5,23.0,21.8,56.4
2025-08-21 09:00:00Z,26.3,10.8,22.5,26.0,62.3
2025-08-21 10:00:00Z,23.6,11.3,15.6,11.6,33.4
2025-08-21 11:00:00Z,23.5,7.7,18.2,13.3,38.7
2025-08-21 12:00:00Z,19.5,7.5,23.0,15.2,46.3
2025-08-21 13:00:00Z,16.9,6.2,28.3,24.0,65.0
2025-08-21 14:00:00Z,21.3,11.1,26.3,16.6,51.7
2025-08-21 15:00:00Z,18.0,7.8,23.2,13.0,43.1
2025-08-21 16:00:00Z,10.3,6.7,14.4,9.9,29.5
2025-08-21 17:00:00Z,16.7,5.4,22.6,17.1,48.9
2025-08-21 18:00:00Z,22.5,6.0,40.7,32.7,90.8
2025-08-21 19:00:00Z,16.2,5.7,39.1,19.9,69.5
2025-08-21 20:00:00Z,18.9,9.6,45.6,25.0,83.8
2025-08-21 21:00:00Z,25.5,8.1,34.3,16.9,60.2
2025-08-21 22:00:00Z,25.2,9.4,35.7,11.2,52.8
2025-08-21 23:00:00Z,19.3,5.2,14.4,6.3,24.0
2025-08-22 00:00:00Z,13.0,1.4,9.1,4.3,15.6
2025-08-22 01:00:00Z,15.3,3.1,11.7,5.3,19.7
2025-08-22 02:00:00Z,18.0,5.7,10.6,4.1,16.9
2025-08-22 03:00:00Z,18.6,5.4,11.5,5.1,19.4
2025-08-22 04:00:00Z,11.1,4.5,18.8,14.4,40.8
2025-08-22 05:00:00Z,12.6,5.2,27.4,21.9,61.1
2025-08-22 06:00:00Z,43.7,6.2,38.3,32.6,88.2
2025-08-22 07:00:00Z,17.9,7.1,36.2,46.1,106.9
2025-08-22 08:00:00Z,14.4,5.6,26.1,33.0,76.7
2025-08-22 09:00:00Z,19.4,4.5,22.7,23.5,58.7
2025-08-22 10:00:00Z,13.6,6.0,23.5,30.1,69.6
2025-08-22 11:00:00Z,13.8,5.9,21.3,19.1,50.6
2025-08-22 12:00:00Z,14.8,4.5,18.3,17.2,44.7
2025-08-22 13:00:00Z,15.5,3.6,26.3,32.1,75.5
2025-08-22 14:00:00Z,14.7,3.7,22.4,20.0,53.1
2025-08-22 15:00:00Z,13.0,4.0,31.0,28.7,75.1
2025-08-22 16:00:00Z,13.1,8.4,37.0,33.6,88.5
2025-08-22 17:00:00Z,22.5,9.3,37.6,37.5,95.1
2025-08-22 18:00:00Z,22.2,8.4,38.7,32.8,89.0
2025-08-22 19:00:00Z,20.7,7.5,54.1,34.6,107.1
2025-08-22 20:00:00Z,23.8,9.4,48.1,27.4,90.2
2025-08-22 21:00:00Z,29.9,9.1,50.7,32.9,101.3
2025-08-22 22:00:00Z,21.5,8.7,41.2,25.2,79.9
2025-08-22 23:00:00Z,25.6,9.8,33.3,21.2,65.7
2025-08-23 00:00:00Z,28.4,11.8,30.5,12.7,50.0
2025-08-23 01:00:00Z,17.7,12.3,24.4,10.9,41.1
2025-08-23 02:00:00Z,15.8,7.4,17.2,6.6,27.3
2025-08-23 03:00:00Z,12.1,4.2,15.2,4.8,22.7
2025-08-23 04:00:00Z,13.4,6.8,17.7,8.4,30.6
2025-08-23 05:00:00Z,10.9,7.5,20.4,12.5,39.5
2025-08-23 06:00:00Z,19.3,5.3,20.7,22.3,54.8
2025-08-23 07:00:00Z,16.7,3.9,24.8,26.8,65.8
2025-08-23 08:00:00Z,16.5,5.2,34.9,34.3,87.5
2025-08-23 09:00:00Z,17.6,4.5,32.0,21.9,65.5
2025-08-23 10:00:00Z,19.3,7.5,33.0,28.7,77.0
2025-08-23 11:00:00Z,15.6,5.9,24.3,19.3,53.9
2025-08-23 12:00:00Z,19.7,8.1,32.8,29.2,77.5
2025-08-23 13:00:00Z,14.5,7.1,30.0,23.5,66.0
2025-08-23 14:00:00Z,15.4,7.6,29.3,23.8,65.8
2025-08-23 15:00:00Z,19.2,7.4,24.9,16.3,49.8
2025-08-23 16:00:00Z,15.5,5.0,28.0,17.3,54.6
2025-08-23 17:00:00Z,12.6,4.1,33.2,21.2,65.7
2025-08-23 18:00:00Z,9.0,9.3,31.3,17.3,57.8
2025-08-23 19:00:00Z,22.3,10.7,23.4,9.8,38.4
2025-08-23 20:00:00Z,18.4,10.0,21.8,8.5,34.8
2025-08-23 21:00:00Z,22.3,9.0,20.2,6.6,30.3
2025-08-23 22:00:00Z,21.8,13.9,25.8,10.5,41.9
2025-08-23 23:00:00Z,32.9,18.1,25.7,14.4,47.7
2025-08-24 00:00:00Z,15.0,4.7,20.0,9.5,34.5
2025-08-24 01:00:00Z,17.9,8.0,18.8,7.7,30.6
2025-08-24 02:00:00Z,13.7,7.6,11.5,2.9,15.9
2025-08-24 03:00:00Z,14.6,10.7,11.4,2.7,15.6
2025-08-24 04:00:00Z,12.1,7.9,9.8,3.0,14.3
2025-08-24 05:00:00Z,17.9,5.1,14.3,6.3,24.0
2025-08-24 06:00:00Z,19.1,7.0,15.9,8.5,28.8
2025-08-24 07:00:00Z,11.5,9.5,14.5,11.8,32.6
2025-08-24 08:00:00Z,14.4,6.7,11.5,7.7,23.3
2025-08-24 09:00:00Z,15.8,6.8,23.0,22.0,56.7
2025-08-24 10:00:00Z,14.4,6.8,26.5,26.5,67.1
2025-08-24 11:00:00Z,15.0,5.9,25.9,21.2,58.3
2025-08-24 12:00:00Z,12.5,5.9,24.9,20.5,56.2
2025-08-24 13:00:00Z,13.2,10.4,26.7,21.2,59.2
2025-08-24 14:00:00Z,12.4,6.4,27.1,19.4,56.9
2025-08-24 15:00:00Z,12.6,3.2,26.8,17.4,53.6
2025-08-24 16:00:00Z,11.6,3.9,28.8,17.5,55.7
2025-08-24 17:00:00Z,11.1,4.6,32.8,19.9,63.2
2025-08-24 18:00:00Z,12.0,5.5,37.9,19.3,67.6
2025-08-24 19:00:00Z,19.1,5.8,50.1,26.4,90.4
2025-08-24 20:00:00Z,19.0,8.5,53.2,38.8,112.7
2025-08-24 21:00:00Z,32.0,9.2,52.7,50.5,130.2
2025-08-24 22:00:00Z,17.4,7.1,31.6,26.5,72.3
2025-08-24 23:00:00Z,12.8,4.2,23.8,12.0,42.2
2025-08-25 00:00:00Z,13.1,3.1,14.2,5.9,23.2
2025-08-25 01:00:00Z,8.6,7.9,9.0,2.9,13.5
2025-08-25 02:00:00Z,11.5,11.3,9.9,4.3,16.6
2025-08-25 03:00:00Z,12.6,8.9,13.6,17.1,39.7
2025-08-25 04:00:00Z,17.0,7.0,21.8,37.6,79.6
2025-08-25 05:00:00Z,21.1,10.0,30.4,50.1,107.2
2025-08-25 06:00:00Z,25.3,10.2,40.4,85.3,171.7
2025-08-25 07:00:00Z,23.3,11.7,36.5,67.8,140.2
2025-08-25 08:00:00Z,25.1,13.4,37.3,55.4,121.9
2025-08-25 09:00:00Z,22.7,12.8,31.0,39.3,91.0
2025-08-25 10:00:00Z,14.4,7.0,29.9,28.5,73.5
2025-08-25 11:00:00Z,16.8,8.6,22.9,15.9,47.3
2025-08-25 12:00:00Z,11.3,7.8,22.4,14.7,45.0
2025-08-25 13:00:00Z,14.1,7.8,24.5,16.5,49.8
2025-08-25 14:00:00Z,20.8,8.1,31.0,19.3,60.6
2025-08-25 15:00:00Z,12.7,6.0,32.0,18.3,60.0
2025-08-25 16:00:00Z,14.1,6.0,31.2,20.0,61.9
2025-08-25 17:00:00Z,15.2,7.5,39.0,23.3,74.7
2025-08-25 18:00:00Z,13.2,7.9,27.5,12.4,46.5
2025-08-25 19:00:00Z,17.7,5.8,45.6,22.0,79.4
2025-08-25 20:00:00Z,29.2,8.1,72.0,55.4,156.9
2025-08-25 21:00:00Z,19.7,10.4,43.1,22.8,78.0
2025-08-25 22:00:00Z,18.2,8.2,30.9,16.9,56.8
2025-08-25 23:00:00Z,17.7,8.4,23.6,9.4,38.0
2025-08-26 00:00:00Z,23.2,8.0,18.9,8.4,31.7
2025-08-26 01:00:00Z,12.1,5.9,14.3,5.0,22.0
2025-08-26 02:00:00Z,20.6,10.8,12.7,4.7,19.9
2025-08-26 03:00:00Z,11.2,11.1,15.5,9.1,29.5
2025-08-26 04:00:00Z,11.4,9.3,23.7,27.3,65.5
2025-08-26 05:00:00Z,24.1,7.1,31.2,29.4,76.3
2025-08-26 06:00:00Z,30.1,6.5,38.0,65.7,138.7
2025-08-26 07:00:00Z,20.5,5.8,26.0,38.6,85.2
2025-08-26 08:00:00Z,21.0,4.4,30.4,38.2,88.9
2025-08-26 09:00:00Z,23.6,6.2,38.1,41.3,101.4
2025-08-26 10:00:00Z,19.5,9.5,47.5,40.8,110.1
2025-08-26 11:00:00Z,20.1,8.7,35.1,29.7,80.7
2025-08-26 12:00:00Z,23.2,9.4,49.4,39.2,109.3
2025-08-26 13:00:00Z,24.9,8.9,38.3,28.5,82.0
2025-08-26 14:00:00Z,26.1,9.5,37.8,24.5,75.4
2025-08-26 15:00:00Z,24.5,9.7,37.6,28.2,80.8
2025-08-26 16:00:00Z,28.2,11.1,47.5,44.0,114.9
2025-08-26 17:00:00Z,23.4,8.3,46.0,42.6,111.3
2025-08-26 18:00:00Z,26.5,10.1,44.1,39.2,104.1
2025-08-26 19:00:00Z,23.0,7.6,43.5,27.0,84.8
2025-08-26 20:00:00Z,29.7,8.5,62.1,51.1,140.5
2025-08-26 21:00:00Z,24.3,9.3,55.7,48.2,129.7
2025-08-26 22:00:00Z,23.0,8.0,31.3,20.4,62.6
2025-08-26 23:00:00Z,24.0,6.4,30.4,15.6,54.3
2025-08-27 00:00:00Z,21.6,3.8,20.1,7.3,31.3
2025-08-27 01:00:00Z,21.1,3.7,18.1,5.4,26.4
2025-08-27 02:00:00Z,20.1,7.3,18.5,8.6,31.6
2025-08-27 03:00:00Z,13.8,4.9,13.7,7.8,25.5
2025-08-27 04:00:00Z,15.3,4.2,25.9,31.5,74.2
2025-08-27 05:00:00Z,21.1,8.2,29.8,40.5,91.9
2025-08-27 06:00:00Z,26.9,7.4,27.3,36.9,83.9
2025-08-27 07:00:00Z,28.0,5.8,32.3,56.1,118.5
2025-08-27 08:00:00Z,27.9,5.5,29.8,47.4,102.6
2025-08-27 09:00:00Z,30.8,11.9,31.7,47.6,104.7
2025-08-27 10:00:00Z,21.5,9.6,26.3,35.6,80.7
2025-08-27 11:00:00Z,21.0,8.0,26.7,33.6,78.2
2025-08-27 12:00:00Z,22.7,9.2,28.4,34.7,81.5
2025-08-27 13:00:00Z,21.1,8.5,27.6,35.2,81.5
2025-08-27 14:00:00Z,17.6,6.0,28.9,34.0,81.1
2025-08-27 15:00:00Z,22.1,5.6,31.9,35.4,86.2
2025-08-27 16:00:00Z,16.5,8.1,36.8,40.1,98.4
2025-08-27 17:00:00Z,25.8,10.2,42.9,55.7,128.4
2025-08-27 18:00:00Z,18.2,10.0,42.9,49.2,118.4
2025-08-27 19:00:00Z,22.8,6.8,44.1,42.5,109.3
2025-08-27 20:00:00Z,25.9,5.4,52.5,43.8,119.5
2025-08-27 21:00:00Z,24.4,9.4,38.2,27.2,79.9
2025-08-27 22:00:00Z,15.7,7.7,30.0,23.4,65.9
2025-08-27 23:00:00Z,15.2,5.6,28.2,21.9,61.7
2025-08-28 00:00:00Z,20.3,8.3,17.8,8.0,30.0
2025-08-28 01:00:00Z,15.6,7.3,10.6,4.4,17.3
2025-08-28 02:00:00Z,15.4,5.8,12.8,6.9,23.3
2025-08-28 03:00:00Z,17.3,4.6,18.6,9.6,33.3
2025-08-28 04:00:00Z,13.7,8.1,23.0,21.6,56.2
2025-08-28 05:00:00Z,25.5,8.0,27.6,22.8,62.7
2025-08-28 06:00:00Z,25.5,7.9,31.6,37.0,88.2
2025-08-28 07:00:00Z,25.9,7.3,34.3,58.0,123.3
2025-08-28 08:00:00Z,24.5,8.3,38.5,67.8,142.6
2025-08-28 09:00:00Z,22.1,6.6,27.3,38.9,86.9
2025-08-28 10:00:00Z,18.3,8.4,19.1,28.9,63.5
2025-08-28 11:00:00Z,12.8,6.1,24.8,36.6,80.9
2025-08-28 12:00:00Z,11.2,4.6,19.1,25.6,58.4
2025-08-28 13:00:00Z,11.3,5.1,24.7,28.8,68.9
2025-08-28 14:00:00Z,10.7,3.9,28.8,33.4,80.0
2025-08-28 15:00:00Z,17.8,6.8,36.4,41.6,100.2
2025-08-28 16:00:00Z,16.3,6.2,41.4,44.1,109.2
2025-08-28 17:00:00Z,21.1,5.3,35.4,44.1,103.1
2025-08-28 18:00:00Z,24.2,6.8,44.7,55.2,129.4
2025-08-28 19:00:00Z,25.4,7.0,53.9,49.2,129.3
2025-08-28 20:00:00Z,19.2,5.2,40.2,23.6,76.4
2025-08-28 21:00:00Z,17.3,5.9,35.6,26.9,76.7
2025-08-28 22:00:00Z,23.9,5.6,46.7,43.8,113.8
2025-08-28 23:00:00Z,16.6,4.5,38.7,35.1,92.6
2025-08-29 00:00:00Z,9.9,3.0,14.9,8.3,27.6
2025-08-29 01:00:00Z,10.1,1.7,11.7,6.4,21.4
2025-08-29 02:00:00Z,12.7,-0.3,6.8,2.3,10.3
2025-08-29 03:00:00Z,9.6,-1.7,6.1,2.5,9.9
2025-08-29 04:00:00Z,11.5,1.3,12.1,9.4,26.4
2025-08-29 05:00:00Z,7.2,2.3,13.0,8.0,25.2
2025-08-29 06:00:00Z,28.6,7.1,17.9,13.9,39.3
2025-08-29 07:00:00Z,18.7,5.0,19.4,18.8,48.3
2025-08-29 08:00:00Z,20.1,5.6,22.2,24.3,59.4
2025-08-29 09:00:00Z,13.9,4.4,16.0,14.5,38.4
2025-08-29 10:00:00Z,13.7,3.5,16.2,18.4,44.3
2025-08-29 11:00:00Z,12.9,3.2,17.4,19.5,47.3
2025-08-29 12:00:00Z,10.3,4.2,19.4,27.8,62.0
2025-08-29 13:00:00Z,11.1,3.7,26.1,38.7,85.4
2025-08-29 14:00:00Z,7.8,4.8,28.6,37.0,85.2
2025-08-29 15:00:00Z,12.9,6.1,35.8,48.1,109.5
2025-08-29 16:00:00Z,12.3,5.9,45.2,51.4,124.0
2025-08-29 17:00:00Z,7.1,6.0,40.3,63.3,137.2
2025-08-29 18:00:00Z,16.3,6.2,36.0,50.4,113.4
2025-08-29 19:00:00Z,15.3,7.5,31.0,40.7,93.4
2025-08-29 20:00:00Z,20.9,6.9,34.9,45.4,104.5
2025-08-29 21:00:00Z,9.4,6.0,31.0,42.7,96.5
2025-08-29 22:00:00Z,12.2,4.9,22.9,25.8,62.4
2025-08-29 23:00:00Z,13.4,2.4,20.5,24.2,57.3
2025-08-30 00:00:00Z,8.7,0.4,10.2,9.9,25.2
2025-08-30 01:00:00Z,5.7,0.8,9.3,6.2,18.9
2025-08-30 02:00:00Z,8.1,3.4,7.6,6.4,17.4
2025-08-30 03:00:00Z,17.9,10.3,11.9,10.5,28.0
2025-08-30 04:00:00Z,10.9,4.6,10.2,9.2,24.3
2025-08-30 05:00:00Z,8.3,0.2,12.1,16.4,37.1
2025-08-30 06:00:00Z,12.5,3.3,14.7,30.6,61.6
2025-08-30 07:00:00Z,12.0,4.1,13.2,20.9,45.2
2025-08-30 08:00:00Z,10.3,4.6,16.3,22.7,51.2
2025-08-30 09:00:00Z,15.6,9.4,19.2,29.1,63.5
2025-08-30 10:00:00Z,17.0,11.5,20.9,38.3,79.6
2025-08-30 11:00:00Z,11.6,8.0,19.2,31.8,68.0
2025-08-30 12:00:00Z,17.3,5.9,21.4,30.2,67.7
2025-08-30 13:00:00Z,14.0,4.7,26.2,38.1,84.7
2025-08-30 14:00:00Z,11.4,8.3,31.5,46.2,102.4
2025-08-30 15:00:00Z,13.3,7.6,27.3,34.9,80.7
2025-08-30 16:00:00Z,11.9,9.9,32.3,42.3,97.2
2025-08-30 17:00:00Z,19.0,9.0,34.2,44.9,103.2
2025-08-30 18:00:00Z,16.7,8.6,30.6,37.0,87.3
2025-08-30 19:00:00Z,15.9,5.8,28.3,33.5,79.6
2025-08-30 20:00:00Z,9.0,5.9,18.0,14.6,40.5
2025-08-30 21:00:00Z,7.5,3.8,10.6,6.3,20.2
2025-08-30 22:00:00Z,8.3,2.1,11.4,6.6,21.5
2025-08-30 23:00:00Z,7.7,2.6,9.9,4.9,17.4
2025-08-31 00:00:00Z,13.5,4.7,6.2,2.8,10.5
2025-08-31 01:00:00Z,12.8,6.8,5.5,2.0,8.5
2025-08-31 02:00:00Z,8.1,5.2,4.9,2.5,8.7
2025-08-31 03:00:00Z,9.8,6.6,4.6,2.2,7.9
2025-08-31 04:00:00Z,6.8,3.6,5.0,2.0,8.2
2025-08-31 05:00:00Z,13.0,0.9,6.9,4.0,13.0
2025-08-31 06:00:00Z,8.0,1.5,5.9,3.9,11.9
2025-08-31 07:00:00Z,5.5,3.6,6.3,4.3,12.9
2025-08-31 08:00:00Z,5.4,3.2,7.5,6.3,17.1
2025-08-31 09:00:00Z,6.9,2.1,14.5,20.2,45.6
2025-08-31 10:00:00Z,7.6,1.1,17.6,23.9,54.2
2025-08-31 11:00:00Z,5.2,3.4,21.4,29.9,67.2
2025-08-31 12:00:00Z,14.2,5.5,22.6,30.0,68.7
2025-08-31 13:00:00Z,12.5,10.0,25.1,28.0,67.9
2025-08-31 14:00:00Z,9.9,8.7,19.5,17.7,46.5
2025-08-31 15:00:00Z,12.3,4.8,24.1,27.1,65.5
2025-08-31 16:00:00Z,9.9,3.0,29.9,35.6,84.4
2025-08-31 17:00:00Z,10.3,1.6,16.4,15.9,40.7
2025-08-31 18:00:00Z,6.0,4.3,31.7,38.0,89.9
2025-08-31 19:00:00Z,12.1,4.4,32.6,37.7,90.4
2025-08-31 20:00:00Z,7.0,3.1,24.1,29.0,68.5
2025-08-31 21:00:00Z,5.0,2.2,16.9,16.2,41.7
2025-08-31 22:00:00Z,7.9,2.5,16.5,15.1,39.7
2025-08-31 23:00:00Z,4.3,3.3,14.9,10.6,31.2
2025-09-01 00:00:00Z,5.8,2.3,6.9,4.1,13.2
2025-09-01 01:00:00Z,6.1,0.6,7.6,6.2,17.2
2025-09-01 02:00:00Z,12.0,,9.0,6.3,18.7
2025-09-01 03:00:00Z,9.2,3.7,11.9,8.6,25.0
2025-09-01 04:00:00Z,17.2,5.9,18.7,20.0,49.3
2025-09-01 05:00:00Z,21.9,6.0,26.7,42.1,91.2
2025-09-01 06:00:00Z,24.2,5.5,35.4,56.3,121.7
2025-09-01 07:00:00Z,17.7,6.3,30.4,46.8,102.0
2025-09-01 08:00:00Z,20.2,5.1,31.6,46.6,103.1
2025-09-01 09:00:00Z,19.3,6.1,23.1,30.8,70.3
2025-09-01 10:00:00Z,21.0,8.8,25.5,31.7,74.1
2025-09-01 11:00:00Z,18.3,6.5,20.7,23.7,56.9
2025-09-01 12:00:00Z,12.0,7.9,25.5,29.9,71.3
2025-09-01 13:00:00Z,9.8,5.1,27.4,31.2,75.3
