Unnamed: 0,time,CO,PM10,PM25,NO2,NO,NOX,ville,O3
2025-02-19 19:00:00Z,72.8,,41.1,64.9,128.6,262.0,,Route Nationale 6 - MELUN,
2025-02-19 20:00:00Z,68.2,,42.1,56.8,88.1,192.0,,Route Nationale 6 - MELUN,
2025-02-19 21:00:00Z,74.5,,48.7,60.1,116.5,238.7,,Route Nationale 6 - MELUN,
2025-02-19 22:00:00Z,71.5,,46.0,58.6,109.8,226.9,,Route Nationale 6 - MELUN,
2025-02-19 23:00:00Z,69.3,,41.6,47.4,100.9,202.0,,Route Nationale 6 - MELUN,
2025-02-20 00:00:00Z,59.3,,38.1,37.9,77.3,156.4,,Route Nationale 6 - MELUN,
2025-02-20 01:00:00Z,44.0,,34.1,27.4,27.8,70.1,,Route Nationale 6 - MELUN,
2025-02-20 02:00:00Z,41.5,,25.8,23.0,21.6,56.2,,Route Nationale 6 - MELUN,
2025-02-20 03:00:00Z,33.4,,24.4,24.8,25.3,63.6,,Route Nationale 6 - MELUN,
2025-02-20 04:00:00Z,17.4,,12.3,14.2,7.7,25.9,,Route Nationale 6 - MELUN,
2025-02-20 05:00:00Z,15.8,,13.6,20.9,21.0,53.2,,Route Nationale 6 - MELUN,
2025-02-20 06:00:00Z,16.4,,10.6,32.8,30.9,80.2,,Route Nationale 6 - MELUN,
2025-02-20 07:00:00Z,19.5,,11.7,50.0,61.5,144.4,,Route Nationale 6 - MELUN,
2025-02-20 08:00:00Z,21.5,,11.4,55.0,99.6,207.8,,Route Nationale 6 - MELUN,
2025-02-20 09:00:00Z,17.3,,15.0,45.4,68.7,150.7,,Route Nationale 6 - MELUN,
2025-02-20 10:00:00Z,31.5,,12.0,44.8,62.0,139.8,,Route Nationale 6 - MELUN,
2025-02-20 11:00:00Z,30.2,,9.6,40.3,55.0,124.7,,Route Nationale 6 - MELUN,
2025-02-20 12:00:00Z,23.7,,8.0,39.0,49.5,114.9,,Route Nationale 6 - MELUN,
2025-02-20 13:00:00Z,29.4,,13.5,38.1,41.6,101.8,,Route Nationale 6 - MELUN,
2025-02-20 14:00:00Z,24.5,,13.2,39.2,44.0,106.6,,Route Nationale 6 - MELUN,
2025-02-20 15:00:00Z,31.4,,10.5,51.5,83.6,179.6,,Route Nationale 6 - MELUN,
2025-02-20 16:00:00Z,38.6,,11.7,49.8,55.3,134.7,,Route Nationale 6 - MELUN,
2025-02-20 17:00:00Z,30.3,,18.2,75.2,146.7,300.2,,Route Nationale 6 - MELUN,
2025-02-20 18:00:00Z,33.4,,15.2,59.6,89.4,196.7,,Route Nationale 6 - MELUN,
2025-02-20 19:00:00Z,35.1,,15.2,56.5,77.1,174.8,,Route Nationale 6 - MELUN,
2025-02-20 20:00:00Z,36.4,,16.1,59.5,77.7,178.6,,Route Nationale 6 - MELUN,
2025-02-20 21:00:00Z,25.4,,17.5,43.5,43.1,109.5,,Route Nationale 6 - MELUN,
2025-02-20 22:00:00Z,26.9,,12.5,36.0,28.3,79.3,,Route Nationale 6 - MELUN,
2025-02-20 23:00:00Z,33.6,,22.3,55.5,59.4,146.6,,Route Nationale 6 - MELUN,
2025-02-21 00:00:00Z,28.1,,19.8,40.4,34.8,93.9,,Route Nationale 6 - MELUN,
2025-02-21 01:00:00Z,19.9,,11.4,21.4,7.8,33.4,,Route Nationale 6 - MELUN,
2025-02-21 02:00:00Z,20.9,,16.9,18.6,8.6,31.8,,Route Nationale 6 - MELUN,
2025-02-21 03:00:00Z,19.5,,14.2,17.6,9.0,31.3,,Route Nationale 6 - MELUN,
2025-02-21 04:00:00Z,20.8,,11.9,26.1,20.6,57.7,,Route Nationale 6 - MELUN,
2025-02-21 05:00:00Z,22.8,,17.1,37.3,26.6,78.2,,Route Nationale 6 - MELUN,
2025-02-21 06:00:00Z,36.7,,19.5,59.0,89.3,195.7,,Route Nationale 6 - MELUN,
2025-02-21 07:00:00Z,48.2,,20.8,67.7,121.5,254.1,,Route Nationale 6 - MELUN,
2025-02-21 08:00:00Z,38.5,,19.3,66.5,120.3,251.0,,Route Nationale 6 - MELUN,
2025-02-21 09:00:00Z,47.6,,13.9,51.6,96.2,199.2,,Route Nationale 6 - MELUN,
2025-02-21 10:00:00Z,54.7,,12.6,34.8,42.8,100.5,,Route Nationale 6 - MELUN,
2025-02-21 11:00:00Z,51.0,,13.1,42.4,61.9,137.3,,Route Nationale 6 - MELUN,
2025-02-21 12:00:00Z,48.8,,18.3,39.9,53.9,122.6,,Route Nationale 6 - MELUN,
2025-02-21 13:00:00Z,43.4,,18.4,37.3,42.7,102.7,,Route Nationale 6 - MELUN,
2025-02-21 14:00:00Z,45.4,,19.5,39.4,49.1,114.7,,Route Nationale 6 - MELUN,
2025-02-21 15:00:00Z,54.2,,19.9,45.7,48.0,119.3,,Route Nationale 6 - MELUN,
2025-02-21 16:00:00Z,30.8,,15.4,42.2,43.5,109.0,,Route Nationale 6 - MELUN,
2025-02-21 17:00:00Z,27.3,,14.1,47.6,52.7,128.4,,Route Nationale 6 - MELUN,
2025-02-21 18:00:00Z,29.4,,16.4,52.3,65.7,153.1,,Route Nationale 6 - MELUN,
2025-02-21 19:00:00Z,27.1,,14.8,50.3,60.7,143.4,,Route Nationale 6 - MELUN,
2025-02-21 20:00:00Z,34.2,,15.9,48.1,51.4,127.0,,Route Nationale 6 - MELUN,
2025-02-21 21:00:00Z,28.2,,12.7,38.7,37.6,96.3,,Route Nationale 6 - MELUN,
2025-02-21 22:00:00Z,24.7,,12.2,33.5,24.1,70.5,,Route Nationale 6 - MELUN,
2025-02-21 23:00:00Z,20.4,,12.2,27.4,21.8,60.7,,Route Nationale 6 - MELUN,
2025-02-22 00:00:00Z,16.7,,10.2,23.6,13.5,44.4,,Route Nationale 6 - MELUN,
2025-02-22 01:00:00Z,38.1,,8.1,15.1,8.2,27.7,,Route Nationale 6 - MELUN,
2025-02-22 02:00:00Z,9.7,,7.8,12.4,4.8,19.8,,Route Nationale 6 - MELUN,
2025-02-22 03:00:00Z,13.4,,4.3,13.0,6.2,22.6,,Route Nationale 6 - MELUN,
2025-02-22 04:00:00Z,11.1,,4.6,15.2,8.0,27.4,,Route Nationale 6 - MELUN,
2025-02-22 05:00:00Z,16.3,,12.5,21.7,10.7,38.1,,Route Nationale 6 - MELUN,
2025-02-22 06:00:00Z,8.9,,7.9,22.8,12.1,41.3,,Route Nationale 6 - MELUN,
2025-02-22 07:00:00Z,9.4,,3.5,21.0,12.6,40.3,,Route Nationale 6 - MELUN,
2025-02-22 08:00:00Z,8.6,,2.0,25.0,21.1,57.4,,Route Nationale 6 - MELUN,
2025-02-22 09:00:00Z,6.9,,3.9,22.3,16.3,47.3,,Route Nationale 6 - MELUN,
2025-02-22 10:00:00Z,7.9,,8.2,23.5,21.9,57.1,,Route Nationale 6 - MELUN,
2025-02-22 11:00:00Z,6.0,,8.2,30.7,33.8,82.5,,Route Nationale 6 - MELUN,
2025-02-22 12:00:00Z,4.4,,8.1,24.5,25.6,63.7,,Route Nationale 6 - MELUN,
2025-02-22 13:00:00Z,5.1,,6.2,23.3,20.5,54.7,,Route Nationale 6 - MELUN,
2025-02-22 14:00:00Z,8.6,,3.2,19.7,20.5,51.2,,Route Nationale 6 - MELUN,
2025-02-22 15:00:00Z,12.7,,5.8,25.2,20.7,57.0,,Route Nationale 6 - MELUN,
2025-02-22 16:00:00Z,13.2,,4.8,36.8,31.2,84.6,,Route Nationale 6 - MELUN,
2025-02-22 17:00:00Z,19.2,,11.4,51.9,40.2,113.6,,Route Nationale 6 - MELUN,
2025-02-22 18:00:00Z,20.7,,8.3,73.8,71.6,183.5,,Route Nationale 6 - MELUN,
2025-02-22 19:00:00Z,22.1,,9.9,75.2,82.5,201.6,,Route Nationale 6 - MELUN,
2025-02-22 20:00:00Z,21.8,,19.7,80.5,118.2,261.8,,Route Nationale 6 - MELUN,
2025-02-22 21:00:00Z,17.9,,16.9,64.7,104.9,225.4,,Route Nationale 6 - MELUN,
2025-02-22 22:00:00Z,24.5,,12.8,55.1,106.1,217.9,,Route Nationale 6 - MELUN,
2025-02-22 23:00:00Z,27.5,,20.7,38.7,57.3,126.6,,Route Nationale 6 - MELUN,
2025-02-23 00:00:00Z,,,17.3,27.6,35.6,82.2,,Route Nationale 6 - MELUN,
2025-02-23 01:00:00Z,16.2,,14.8,21.8,24.5,59.4,,Route Nationale 6 - MELUN,
2025-02-23 02:00:00Z,14.9,,16.5,21.8,25.2,60.5,,Route Nationale 6 - MELUN,
2025-02-23 03:00:00Z,17.9,,15.2,20.2,24.7,58.1,,Route Nationale 6 - MELUN,
2025-02-23 04:00:00Z,11.6,,7.4,15.2,19.1,44.5,,Route Nationale 6 - MELUN,
2025-02-23 05:00:00Z,20.5,,9.6,16.0,25.4,54.8,,Route Nationale 6 - MELUN,
2025-02-23 06:00:00Z,18.0,,11.1,17.2,29.6,62.6,,Route Nationale 6 - MELUN,
2025-02-23 07:00:00Z,13.2,,17.5,19.2,31.7,67.8,,Route Nationale 6 - MELUN,
2025-02-23 08:00:00Z,17.1,,13.4,25.9,47.6,98.9,,Route Nationale 6 - MELUN,
2025-02-23 09:00:00Z,10.0,,12.4,25.5,48.3,99.6,,Route Nationale 6 - MELUN,
2025-02-23 10:00:00Z,23.9,,11.1,28.3,46.6,99.8,,Route Nationale 6 - MELUN,
2025-02-23 11:00:00Z,30.7,,16.7,29.1,34.4,81.8,,Route Nationale 6 - MELUN,
2025-02-23 12:00:00Z,38.2,,10.5,33.4,36.6,89.6,,Route Nationale 6 - MELUN,
2025-02-23 13:00:00Z,28.3,,11.0,39.2,37.4,96.6,,Route Nationale 6 - MELUN,
2025-02-23 14:00:00Z,24.3,,10.3,30.5,29.5,75.8,,Route Nationale 6 - MELUN,
2025-02-23 15:00:00Z,20.8,,8.5,33.2,28.5,76.9,,Route Nationale 6 - MELUN,
2025-02-23 16:00:00Z,15.2,,6.0,40.3,36.4,96.1,,Route Nationale 6 - MELUN,
2025-02-23 17:00:00Z,21.5,,3.9,56.7,55.5,141.7,,Route Nationale 6 - MELUN,
2025-02-23 18:00:00Z,28.7,,8.0,75.9,90.3,214.3,,Route Nationale 6 - MELUN,
2025-02-23 19:00:00Z,17.8,,8.5,63.3,66.8,165.7,,Route Nationale 6 - MELUN,
2025-02-23 20:00:00Z,15.2,,4.8,51.1,45.7,121.1,,Route Nationale 6 - MELUN,
2025-02-23 21:00:00Z,24.4,,5.1,45.0,40.2,106.6,,Route Nationale 6 - MELUN,
2025-02-23 22:00:00Z,24.0,,5.9,28.0,16.7,53.6,,Route Nationale 6 - MELUN,
2025-02-23 23:00:00Z,12.7,,4.0,18.9,8.4,31.9,,Route Nationale 6 - MELUN,
2025-02-24 00:00:00Z,15.7,,2.6,11.6,4.5,18.5,,Route Nationale 6 - MELUN,
2025-02-24 01:00:00Z,32.6,,5.3,8.9,2.3,12.4,,Route Nationale 6 - MELUN,
2025-02-24 02:00:00Z,7.5,,4.9,6.5,1.6,9.0,,Route Nationale 6 - MELUN,
2025-02-24 03:00:00Z,5.8,,2.7,8.7,2.0,11.7,,Route Nationale 6 - MELUN,
2025-02-24 04:00:00Z,3.3,,2.2,11.0,4.0,17.1,,Route Nationale 6 - MELUN,
2025-02-24 05:00:00Z,11.9,,5.7,17.9,9.8,32.9,,Route Nationale 6 - MELUN,
2025-02-24 06:00:00Z,11.8,,4.1,26.9,23.3,62.6,,Route Nationale 6 - MELUN,
2025-02-24 07:00:00Z,13.2,,5.4,34.5,40.9,97.1,,Route Nationale 6 - MELUN,
2025-02-24 08:00:00Z,24.5,,9.4,37.4,45.2,106.7,,Route Nationale 6 - MELUN,
2025-02-24 09:00:00Z,19.7,,7.2,29.0,32.5,78.9,,Route Nationale 6 - MELUN,
2025-02-24 10:00:00Z,22.1,,5.4,27.7,29.1,72.3,,Route Nationale 6 - MELUN,
2025-02-24 11:00:00Z,17.2,,5.1,27.9,31.4,76.1,,Route Nationale 6 - MELUN,
2025-02-24 12:00:00Z,13.2,,5.6,29.0,30.1,75.3,,Route Nationale 6 - MELUN,
2025-02-24 13:00:00Z,22.2,,9.5,40.0,46.1,110.8,,Route Nationale 6 - MELUN,
2025-02-24 14:00:00Z,21.4,,7.1,38.0,44.1,105.5,,Route Nationale 6 - MELUN,
2025-02-24 15:00:00Z,14.7,,12.0,31.6,38.9,91.4,,Route Nationale 6 - MELUN,
2025-02-24 16:00:00Z,15.3,,8.6,36.9,41.2,100.1,,Route Nationale 6 - MELUN,
2025-02-24 17:00:00Z,11.3,,6.3,36.3,51.1,114.6,,Route Nationale 6 - MELUN,
2025-02-24 18:00:00Z,11.5,,5.4,44.3,61.1,138.0,,Route Nationale 6 - MELUN,
2025-02-24 19:00:00Z,16.6,,12.4,47.3,58.3,136.8,,Route Nationale 6 - MELUN,
2025-02-24 20:00:00Z,19.7,,13.6,49.0,61.5,143.3,,Route Nationale 6 - MELUN,
2025-02-24 21:00:00Z,16.2,,11.2,34.7,34.2,87.0,,Route Nationale 6 - MELUN,
2025-02-24 22:00:00Z,14.0,,8.6,29.5,27.4,71.6,,Route Nationale 6 - MELUN,
2025-02-24 23:00:00Z,12.7,,7.2,18.7,15.9,43.1,,Route Nationale 6 - MELUN,
2025-02-25 00:00:00Z,13.4,,9.5,15.3,10.4,31.2,,Route Nationale 6 - MELUN,
2025-02-25 01:00:00Z,7.8,,9.0,19.0,8.8,32.5,,Route Nationale 6 - MELUN,
2025-02-25 02:00:00Z,9.2,,7.9,12.5,4.5,19.3,,Route Nationale 6 - MELUN,
2025-02-25 03:00:00Z,11.8,,6.9,12.9,7.0,23.7,,Route Nationale 6 - MELUN,
2025-02-25 04:00:00Z,9.8,,6.9,16.7,10.0,32.1,,Route Nationale 6 - MELUN,
2025-02-25 05:00:00Z,15.0,,9.4,27.5,25.3,66.3,,Route Nationale 6 - MELUN,
2025-02-25 06:00:00Z,16.1,,7.9,40.2,58.7,130.2,,Route Nationale 6 - MELUN,
2025-02-25 07:00:00Z,24.5,,9.9,51.5,131.8,253.6,,Route Nationale 6 - MELUN,
2025-02-25 08:00:00Z,19.3,,9.1,55.0,118.8,237.2,,Route Nationale 6 - MELUN,
2025-02-25 09:00:00Z,13.1,,7.3,42.1,67.7,145.9,,Route Nationale 6 - MELUN,
2025-02-25 10:00:00Z,12.2,,7.1,42.3,79.5,164.3,,Route Nationale 6 - MELUN,
2025-02-25 11:00:00Z,14.3,,9.5,47.4,75.7,163.5,,Route Nationale 6 - MELUN,
2025-02-25 12:00:00Z,11.4,,10.8,43.9,62.4,139.5,,Route Nationale 6 - MELUN,
2025-02-25 13:00:00Z,7.4,,7.6,31.2,29.0,75.8,,Route Nationale 6 - MELUN,
2025-02-25 14:00:00Z,7.2,,4.1,43.1,36.4,99.0,,Route Nationale 6 - MELUN,
2025-02-25 15:00:00Z,6.0,,2.2,26.3,13.6,47.2,,Route Nationale 6 - MELUN,
2025-02-25 16:00:00Z,9.6,,0.2,20.3,10.8,37.0,,Route Nationale 6 - MELUN,
2025-02-25 17:00:00Z,7.2,,7.7,23.2,14.3,45.1,,Route Nationale 6 - MELUN,
2025-02-25 18:00:00Z,7.2,,5.3,20.6,17.0,46.7,,Route Nationale 6 - MELUN,
2025-02-25 19:00:00Z,6.1,,4.9,13.5,5.7,22.3,,Route Nationale 6 - MELUN,
2025-02-25 20:00:00Z,6.2,,7.4,11.7,3.1,16.4,,Route Nationale 6 - MELUN,
2025-02-25 21:00:00Z,7.8,,5.8,23.3,14.7,45.9,,Route Nationale 6 - MELUN,
2025-02-25 22:00:00Z,16.1,,14.2,20.3,15.3,43.9,,Route Nationale 6 - MELUN,
2025-02-25 23:00:00Z,17.8,,9.3,20.0,13.4,40.5,,Route Nationale 6 - MELUN,
2025-02-26 00:00:00Z,15.8,,5.3,11.5,4.9,18.9,,Route Nationale 6 - MELUN,
2025-02-26 01:00:00Z,13.4,,3.7,12.6,4.9,20.1,,Route Nationale 6 - MELUN,
2025-02-26 02:00:00Z,16.0,,4.6,12.4,5.4,20.7,,Route Nationale 6 - MELUN,
2025-02-26 03:00:00Z,14.5,,5.1,10.4,4.9,18.0,,Route Nationale 6 - MELUN,
2025-02-26 04:00:00Z,11.2,,8.2,16.6,10.4,32.6,,Route Nationale 6 - MELUN,
2025-02-26 05:00:00Z,10.8,,6.0,30.7,18.3,58.7,,Route Nationale 6 - MELUN,
2025-02-26 06:00:00Z,13.5,,5.7,40.2,39.3,100.5,,Route Nationale 6 - MELUN,
2025-02-26 07:00:00Z,12.5,,8.0,41.5,46.1,112.2,,Route Nationale 6 - MELUN,
2025-02-26 08:00:00Z,14.1,,10.0,35.0,35.5,89.5,,Route Nationale 6 - MELUN,
2025-02-26 09:00:00Z,9.8,,7.9,39.4,47.7,112.5,,Route Nationale 6 - MELUN,
2025-02-26 10:00:00Z,27.3,,5.7,40.6,46.9,112.5,,Route Nationale 6 - MELUN,
2025-02-26 11:00:00Z,29.6,,11.0,35.6,47.1,107.8,,Route Nationale 6 - MELUN,
2025-02-26 12:00:00Z,29.2,,8.6,39.2,47.0,111.3,,Route Nationale 6 - MELUN,
2025-02-26 13:00:00Z,22.0,,9.2,31.9,30.8,79.0,,Route Nationale 6 - MELUN,
2025-02-26 14:00:00Z,21.5,,8.3,44.2,53.8,126.8,,Route Nationale 6 - MELUN,
2025-02-26 15:00:00Z,21.9,,6.4,46.6,45.7,116.7,,Route Nationale 6 - MELUN,
2025-02-26 16:00:00Z,12.6,,6.3,40.9,37.8,98.7,,Route Nationale 6 - MELUN,
2025-02-26 17:00:00Z,12.9,,5.9,44.0,49.9,120.4,,Route Nationale 6 - MELUN,
2025-02-26 18:00:00Z,12.4,,5.0,42.8,42.0,107.2,,Route Nationale 6 - MELUN,
2025-02-26 19:00:00Z,7.4,,5.7,37.8,38.9,97.4,,Route Nationale 6 - MELUN,
2025-02-26 20:00:00Z,9.1,,7.8,37.5,42.2,102.3,,Route Nationale 6 - MELUN,
2025-02-26 21:00:00Z,10.2,,7.2,33.0,28.6,76.8,,Route Nationale 6 - MELUN,
2025-02-26 22:00:00Z,4.8,,3.5,25.0,15.0,48.0,,Route Nationale 6 - MELUN,
2025-02-26 23:00:00Z,8.0,,4.0,27.9,17.0,54.0,,Route Nationale 6 - MELUN,
2025-02-27 00:00:00Z,9.1,,5.1,32.7,15.3,56.2,,Route Nationale 6 - MELUN,
2025-02-27 01:00:00Z,7.7,,3.2,13.6,5.3,21.7,,Route Nationale 6 - MELUN,
2025-02-27 02:00:00Z,13.0,,3.1,12.4,5.2,20.5,,Route Nationale 6 - MELUN,
2025-02-27 03:00:00Z,9.4,,5.1,10.2,3.9,16.1,,Route Nationale 6 - MELUN,
2025-02-27 04:00:00Z,9.7,,5.3,21.3,12.5,40.5,,Route Nationale 6 - MELUN,
2025-02-27 05:00:00Z,15.0,,3.1,36.1,21.8,69.5,,Route Nationale 6 - MELUN,
2025-02-27 06:00:00Z,6.5,,4.5,45.0,42.1,109.7,,Route Nationale 6 - MELUN,
2025-02-27 07:00:00Z,12.5,,3.6,43.7,49.2,119.0,,Route Nationale 6 - MELUN,
2025-02-27 08:00:00Z,11.3,,9.8,38.0,33.1,88.8,,Route Nationale 6 - MELUN,
2025-02-27 09:00:00Z,11.8,,6.4,30.8,34.8,84.2,,Route Nationale 6 - MELUN,
2025-02-27 10:00:00Z,30.9,,5.9,29.9,36.7,86.1,,Route Nationale 6 - MELUN,
2025-02-27 11:00:00Z,29.3,,8.7,26.3,30.0,72.4,,Route Nationale 6 - MELUN,
2025-02-27 12:00:00Z,26.9,,8.3,25.2,27.4,67.1,,Route Nationale 6 - MELUN,
2025-02-27 13:00:00Z,15.5,,6.5,14.7,11.4,32.0,,Route Nationale 6 - MELUN,
2025-02-27 14:00:00Z,9.5,,3.9,20.3,17.4,47.0,,Route Nationale 6 - MELUN,
2025-02-27 15:00:00Z,7.0,,4.3,15.6,9.2,29.6,,Route Nationale 6 - MELUN,
2025-02-27 16:00:00Z,9.9,,6.9,24.9,14.0,46.3,,Route Nationale 6 - MELUN,
2025-02-27 17:00:00Z,7.4,,7.1,23.4,11.6,41.1,,Route Nationale 6 - MELUN,
2025-02-27 18:00:00Z,10.7,,7.9,35.7,21.0,67.9,,Route Nationale 6 - MELUN,
2025-02-27 19:00:00Z,24.9,,7.7,44.5,38.8,103.8,,Route Nationale 6 - MELUN,
2025-02-27 20:00:00Z,24.5,,11.2,47.7,35.8,102.5,,Route Nationale 6 - MELUN,
2025-02-27 21:00:00Z,29.5,,20.1,54.3,33.9,106.2,,Route Nationale 6 - MELUN,
2025-02-27 22:00:00Z,27.3,,21.0,50.6,16.2,75.5,,Route Nationale 6 - MELUN,
2025-02-27 23:00:00Z,30.1,,19.0,53.5,36.3,109.2,,Route Nationale 6 - MELUN,
2025-02-28 00:00:00Z,23.1,,14.6,38.7,18.5,67.0,,Route Nationale 6 - MELUN,
2025-02-28 01:00:00Z,27.7,,19.8,34.2,12.4,53.2,,Route Nationale 6 - MELUN,
2025-02-28 02:00:00Z,16.8,,16.9,28.7,9.9,43.9,,Route Nationale 6 - MELUN,
2025-02-28 03:00:00Z,16.0,,8.7,22.4,5.1,30.2,,Route Nationale 6 - MELUN,
2025-02-28 04:00:00Z,21.2,,11.5,24.1,12.0,42.5,,Route Nationale 6 - MELUN,
2025-02-28 05:00:00Z,18.4,,10.8,31.5,17.4,58.3,,Route Nationale 6 - MELUN,
2025-02-28 06:00:00Z,18.5,,9.6,40.3,29.2,85.3,,Route Nationale 6 - MELUN,
2025-02-28 07:00:00Z,29.7,,12.4,52.2,50.8,130.2,,Route Nationale 6 - MELUN,
2025-02-28 08:00:00Z,33.1,,16.2,55.6,50.7,133.3,,Route Nationale 6 - MELUN,
2025-02-28 09:00:00Z,34.9,,9.1,51.7,53.3,133.3,,Route Nationale 6 - MELUN,
2025-02-28 10:00:00Z,52.4,,14.3,53.9,57.3,141.7,,Route Nationale 6 - MELUN,
2025-02-28 11:00:00Z,26.9,,12.4,42.6,41.3,105.9,,Route Nationale 6 - MELUN,
2025-02-28 12:00:00Z,27.4,,11.7,29.4,23.6,65.7,,Route Nationale 6 - MELUN,
2025-02-28 13:00:00Z,19.4,,11.2,28.1,20.0,58.8,,Route Nationale 6 - MELUN,
2025-02-28 14:00:00Z,31.6,,18.8,44.2,37.4,101.5,,Route Nationale 6 - MELUN,
2025-02-28 15:00:00Z,24.3,,10.7,50.0,53.6,132.0,,Route Nationale 6 - MELUN,
2025-02-28 16:00:00Z,28.8,,10.5,49.5,40.3,111.3,,Route Nationale 6 - MELUN,
2025-02-28 17:00:00Z,25.1,,16.6,68.2,83.0,195.6,,Route Nationale 6 - MELUN,
2025-02-28 18:00:00Z,26.3,,17.4,56.9,36.1,112.2,,Route Nationale 6 - MELUN,
2025-02-28 19:00:00Z,21.9,,12.8,52.4,17.0,78.5,,Route Nationale 6 - MELUN,
2025-02-28 20:00:00Z,22.6,,15.4,70.0,33.5,121.4,,Route Nationale 6 - MELUN,
2025-02-28 21:00:00Z,38.5,,23.7,74.4,58.2,163.7,,Route Nationale 6 - MELUN,
2025-02-28 22:00:00Z,33.1,,24.1,56.8,46.2,127.6,,Route Nationale 6 - MELUN,
2025-02-28 23:00:00Z,23.6,,16.6,42.0,25.3,80.7,,Route Nationale 6 - MELUN,
2025-03-01 00:00:00Z,22.3,,16.0,36.1,17.7,63.2,,Route Nationale 6 - MELUN,
2025-03-01 01:00:00Z,22.7,,18.9,29.8,15.6,53.6,,Route Nationale 6 - MELUN,
2025-03-01 02:00:00Z,19.7,,16.2,22.8,7.2,33.7,,Route Nationale 6 - MELUN,
2025-03-01 03:00:00Z,22.4,,15.4,21.0,8.3,33.6,,Route Nationale 6 - MELUN,
2025-03-01 04:00:00Z,21.7,,19.8,19.0,7.9,31.2,,Route Nationale 6 - MELUN,
2025-03-01 05:00:00Z,25.2,,22.3,26.0,12.7,45.5,,Route Nationale 6 - MELUN,
2025-03-01 06:00:00Z,28.3,,19.4,31.7,25.5,70.8,,Route Nationale 6 - MELUN,
2025-03-01 07:00:00Z,28.6,,24.5,33.3,25.9,73.1,,Route Nationale 6 - MELUN,
2025-03-01 08:00:00Z,30.5,,20.3,35.7,45.7,105.8,,Route Nationale 6 - MELUN,
2025-03-01 09:00:00Z,32.3,,19.2,25.1,25.9,64.7,,Route Nationale 6 - MELUN,
2025-03-01 10:00:00Z,16.0,,17.8,20.6,19.4,50.4,,Route Nationale 6 - MELUN,
2025-03-01 11:00:00Z,22.7,,14.4,20.6,20.4,51.9,,Route Nationale 6 - MELUN,
2025-03-01 12:00:00Z,20.0,,15.3,20.7,18.7,49.3,,Route Nationale 6 - MELUN,
2025-03-01 13:00:00Z,22.0,,17.1,20.6,21.3,53.3,,Route Nationale 6 - MELUN,
2025-03-01 14:00:00Z,16.6,,18.9,21.2,15.9,45.5,,Route Nationale 6 - MELUN,
2025-03-01 15:00:00Z,24.0,,16.4,26.3,20.1,57.1,,Route Nationale 6 - MELUN,
2025-03-01 16:00:00Z,27.2,,20.5,31.5,27.0,72.9,,Route Nationale 6 - MELUN,
2025-03-01 17:00:00Z,21.9,,16.1,37.5,25.7,76.8,,Route Nationale 6 - MELUN,
2025-03-01 18:00:00Z,22.3,,12.5,40.4,27.8,83.1,,Route Nationale 6 - MELUN,
2025-03-01 19:00:00Z,22.6,,17.5,40.0,28.6,83.8,,Route Nationale 6 - MELUN,
2025-03-01 20:00:00Z,26.4,,20.2,39.2,24.5,76.7,,Route Nationale 6 - MELUN,
2025-03-01 21:00:00Z,23.6,,16.1,37.5,20.7,69.1,,Route Nationale 6 - MELUN,
2025-03-01 22:00:00Z,21.4,,19.9,34.5,22.5,69.0,,Route Nationale 6 - MELUN,
2025-03-01 23:00:00Z,21.1,,16.9,31.2,20.8,63.1,,Route Nationale 6 - MELUN,
2025-03-02 00:00:00Z,21.6,,17.3,23.6,11.5,41.1,,Route Nationale 6 - MELUN,
2025-03-02 01:00:00Z,37.1,,17.1,23.1,11.2,40.2,,Route Nationale 6 - MELUN,
2025-03-02 02:00:00Z,19.5,,19.8,19.7,6.9,30.2,,Route Nationale 6 - MELUN,
2025-03-02 03:00:00Z,21.7,,17.2,16.5,4.5,23.4,,Route Nationale 6 - MELUN,
2025-03-02 04:00:00Z,15.2,,12.8,15.2,3.4,20.4,,Route Nationale 6 - MELUN,
2025-03-02 05:00:00Z,20.0,,15.3,14.7,4.3,21.3,,Route Nationale 6 - MELUN,
2025-03-02 06:00:00Z,17.2,,16.6,16.4,6.3,25.9,,Route Nationale 6 - MELUN,
2025-03-02 07:00:00Z,21.4,,16.6,16.6,7.5,28.2,,Route Nationale 6 - MELUN,
2025-03-02 08:00:00Z,17.9,,14.7,14.4,6.1,23.6,,Route Nationale 6 - MELUN,
2025-03-02 09:00:00Z,16.9,,17.4,16.9,12.4,35.9,,Route Nationale 6 - MELUN,
2025-03-02 10:00:00Z,,,3.6,18.4,16.6,43.8,,Route Nationale 6 - MELUN,
2025-03-02 11:00:00Z,9.9,,8.3,21.1,19.1,50.4,,Route Nationale 6 - MELUN,
2025-03-02 12:00:00Z,9.2,,8.7,22.0,20.9,54.1,,Route Nationale 6 - MELUN,
2025-03-02 13:00:00Z,19.3,,11.0,20.9,16.5,46.2,,Route Nationale 6 - MELUN,
2025-03-02 14:00:00Z,11.0,,7.9,25.4,22.0,59.1,,Route Nationale 6 - MELUN,
2025-03-02 15:00:00Z,10.0,,5.2,27.5,26.0,67.3,,Route Nationale 6 - MELUN,
2025-03-02 16:00:00Z,7.7,,4.4,21.5,12.6,40.9,,Route Nationale 6 - MELUN,
2025-03-02 17:00:00Z,11.0,,6.4,28.4,14.2,50.2,,Route Nationale 6 - MELUN,
